datetime,text,cleaned_text,sentiment,sentiment_value
2023-06-09 16:52:00+00:00,What a country where defence budget is 1804 Billion  and education budget is just 82 billion  and we still think our education system produce Top scientists doctor and engineers.🫡 #Budget2023 #BilawalBhuttoZardari #hec #ShahbazSharif #IshaqDar #PTIOfficial #FinanceBill2023,country defence budget billion education budget billion still think education system produce top scientists doctor engineers🫡,Positive,0.296
2023-06-09 17:24:00+00:00,"I like Modi, because Australia says he is boss joe Biden ask his autograph, Saudi gave him highest city zen awards. Why to dis like him.he has immense carishm to build Indian economy's gharana gharana mdi har Har Modi",like modi australia says boss joe biden ask autograph saudi gave highest city zen awards dis like himhe immense carishm build indian economys gharana gharana mdi har har modi,Positive,0.7906
2023-06-09 17:26:00+00:00,"In total size of 14.46 trillion Rs, a total of 1.8 trillion ruppee has been allocated for budget. Health, education, climate change, and other crucial areas are once again neglected. Ostensibly, this seems to be an IMF directed Budget that has nothing that will help the poor.",total size trillion rs total trillion ruppee allocated budget health education climate change crucial areas neglected ostensibly seems imf directed budget nothing help poor,Negative,-0.4774
2023-06-09 17:33:00+00:00,"In total size of 14.46 trillion Rs, a total of 1.8 trillion ruppee has been allocated for Health, education. Ostensibly,  seems to be an IMF directed Budget. #Budget2023",total size trillion rs total trillion ruppee allocated health education ostensibly seems imf directed budget,Neutral,0.0
2023-06-09 17:33:00+00:00,Education Budget: 84 Billion  Health Budget: 26 Billion  Defence Budget: 1804 Billion,education budget billion health budget billion defence budget billion,Positive,0.1027
2023-06-09 19:56:00+00:00,"As compare to India, The budget for FY2023 had allocated Rs 14,300 crore for the IT ministry.  #PMVisionBudget23_24",compare india budget fy allocated rs crore ministry,Neutral,0.0
2023-06-09 20:26:00+00:00,Budget Session 2023-24 coverage and US 😁 #AboutToday #Budget2023,budget session coverage us 😁,Positive,0.4588
2023-06-09 20:37:00+00:00,@KFC_India @kfc No Comments required How we Treated in Outlet and when we are going to order an Budget range of products denied to place order and getting reasons alot then for what reason u people are keeping in this menu please keep a board minimum amount customer should order,comments required treated outlet going order budget range products denied place order getting reasons alot reason u people keeping menu please keep board minimum amount customer order,Negative,-0.1531
2023-06-10 00:12:00+00:00,"1/4-Presenting #budget to #National #Assembly on Friday,Finance Minister Ishaq Dar insisted targets had been prudent. General elections in #country soon,but despite that next fiscal-year budget is prepared as responsible budget instead of an election budget,""he said. @kishida230",presenting fridayfinance minister ishaq dar insisted targets prudent general elections soonbut despite next fiscalyear budget prepared responsible budget instead election budgethe said,Positive,0.4939
2023-06-10 00:23:00+00:00,'Indian Economy Is Resilient': RBI Keeps FY24 GDP Growth Forecast Unchanged At 6.5% https://www.news18.com/business/indian-economy-is-resilient-rbi-keeps-fy24-gdp-growth-forecast-unchanged-at-6-5-8027479.html  via NaMo App,indian economy resilient rbi keeps fy gdp growth forecast unchanged via namo app,Positive,0.3818
2023-06-10 03:56:00+00:00,The beginning of digitalization is stated. I am 100% bullish on the favour of digitalization of the indian economy along with RANIA53  industry 4.0,beginning digitalization stated bullish favour digitalization indian economy along rania industry,Positive,0.4404
2023-06-10 04:32:00+00:00,"The regions that parted away from India has the same structure, some super rich and maximum extremely poor, very few in Middle Class  Its only India that has gross middle class and they are contributing hugely in Indian economy !!",regions parted away india structure super rich maximum extremely poor middle class india gross middle class contributing hugely indian economy,Positive,0.2516
2023-06-10 07:34:00+00:00,"#9YearsOfEnabledMiddleClass Through proactive reforms by the Modi Government, the tax burden of the middle class has been rationalised. In addition, healthcare and safety of investments have been ensured to bring in Ease of Living.    Read more: https://www.narendramodi.in/vikasyatra/articledetail/ease-of-living/transforming-the-quality-of-life-for-the-middle-class-570739",proactive reforms modi government tax burden middle class rationalised addition healthcare safety investments ensured bring ease living read,Positive,0.6369
2023-06-10 07:39:00+00:00,Is it not said now because Mr. Rahuram Rajan had disagreed with #Notbandhi and #Modinomics ? Isn't it said because Indian economy is now failed to provide sufficient employment and control prices as promised ?? Isn't it said because he was not in tune with BJP and RSS policies???,said mr rahuram rajan disagreed isnt said indian economy failed provide sufficient employment control prices promised isnt said tune bjp rss policies,Negative,-0.4767
2023-06-10 09:33:00+00:00,Telangana BC Commission appeals for socio economic survey https://telanganatoday.com/telangana-bc-commission-appeals-for-socio-economic-survey @vkmrao41 @TelanganaCMO @ahir_hansraj @KTRBRS @BRSHarish @vinodboianpalli @SomeshKumarIAS @NCBC_INDIA @MSJEGOI @RaoKavitha,telangana bc commission appeals socio economic survey,Neutral,0.0
2023-06-10 11:36:00+00:00,"""The digitisation of the Indian economy is not about convenience alone. Rather, it is about efficiency, productivity, formalisation and financial inclusion""- CEA to the Government of India at an Exclusive Session organised by the Chamber at @TheOberoiGrand",digitisation indian economy convenience alone rather efficiency productivity formalisation financial inclusion cea government india exclusive session organised chamber,Positive,0.25
2023-06-10 12:00:00+00:00,"SINDH BUDGET  2023-2024  AGRICULTURE 6,977.000(MILLONS)  #PeoplesBudgetSindh @BBhuttoZardari",sindh budget agriculture millons,Neutral,0.0
2023-06-10 16:30:00+00:00,"Defense budget is hundred time greater than rest of education, health, jobs sector and others , people are dying by hunger, unemployment, unavailability of medical So this defense budget is only for elite class defense nothing than more. #encapitalism #nowsocialism",defense budget hundred time greater rest education health jobs sector others people dying hunger unemployment unavailability medical defense budget elite class defense nothing,Neutral,0.0258
2023-06-11 10:22:00+00:00,Raise Budget for Education.,raise budget education,Neutral,0.0
2023-06-11 15:01:00+00:00,"Incredible news! It seems that budget allocation for education in Sindh has increased significantly.  In the 2023-24 budget, there has been a substantial increase of 27 billion rupees, bringing the total #budget for #education in Sindh to 353 billion rupees. @BBhuttoZardari",incredible news seems budget allocation education sindh increased significantly budget substantial increase billion rupees bringing total sindh billion rupees,Positive,0.6369
2023-06-11 16:59:00+00:00,1. HEALTH SECTOR IN BUDGET 2023 2024 The text of Sindh CM budget speech health related:   The Sindh government has allocated significant funding to ensure free healthcare for children in the province. Following budgetary provisions have been kept in BE 2023-24 for Child Health,health sector budget text sindh cm budget speech health related sindh government allocated significant funding ensure free healthcare children province following budgetary provisions kept child health,Positive,0.7717
2023-06-12 02:34:00+00:00,"By investing in India's growth over the last #9YearsOfEconomicReforms, the Modi government has ensured an upward trajectory for Indian economy across the upcoming decade.  Know more: https://nm-4.com/fS3nVj",investing indias growth last modi government ensured upward trajectory indian economy across upcoming decade know,Positive,0.3818
2023-06-12 02:57:00+00:00,Growth of Indian Economy phenomenal under Modi Modinomics: 9 Years Later   https://www.narendramodi.in/vikasyatra/articledetail/transformative-economic-growth/modinomics:-9-years-later-570638,growth indian economy phenomenal modi modinomics years later,Positive,0.3818
2023-06-12 03:49:00+00:00,"#9YearsOfEconomicReforms The first step to reforms begins by simplification of complex processes. By bringing in GST to replace a complicated web of taxes and cesses, the Modi Government has taken a major step in the right direction.  For more, visit: https://nm-4.com/fS3nVj",first step reforms begins simplification complex processes bringing gst replace complicated web taxes cesses modi government taken major step right direction visit,Neutral,0.0
2023-06-12 03:49:00+00:00,"#9YearsOfEconomicReforms While the COVID-19 pandemic brought several economies to their knees and resulted in negative growth, PM Modi's leadership over the last 9 years ensured that the Indian economy emerged as a bright spot for the whole https://nm-4.com/fS3nVj",covid pandemic brought several economies knees resulted negative growth pm modis leadership last years ensured indian economy emerged bright spot whole,Positive,0.2023
2023-06-12 04:22:00+00:00,"Through strategic investments in India's growth over the past #9YearsOfEconomicReforms, the govt. under the leadership of Sh @narendramodi Ji has secured an upward trajectory for the Indian economy in the upcoming decade Witness the power of progress and embrace a brighter future",strategic investments indias growth past govt leadership sh ji secured upward trajectory indian economy upcoming decade witness power progress embrace brighter future,Positive,0.9001
2023-06-12 04:22:00+00:00,#9YearsEmpoweringAnnadatas 300% rise in budget allocated for agriculture via NaMo App,rise budget allocated agriculture via namo app,Neutral,0.0
2023-06-12 04:28:00+00:00,Indian Economy on a Success Run #9YearsOfSeva https://www.narendramodi.in/vikasyatra/articledetail/transformative-economic-growth/indian-economy-on-a-success-run-570671 #9YearsOfEconomicReforms,indian economy success run,Positive,0.5719
2023-06-12 04:35:00+00:00,#9YearsOfEconomicReforms GST: Going stronger together via NaMo App,gst going stronger together via namo app,Positive,0.3818
2023-06-12 04:39:00+00:00,"#9YearsOfEconomicReforms PM Modi has always prioritised the growth of the Indian economy. India's export record of USD 770 billion in FY22-23 is a testament to this fact.    To know more, visit: https://nm-4.com/fS3nVj  via NaMo App",pm modi always prioritised growth indian economy indias export record usd billion fy testament fact know visit via namo app,Positive,0.3818
2023-06-12 04:40:00+00:00,"#9YearsOfEconomicReforms While the COVID-19 pandemic brought several economies to their knees and resulted in negative growth, PM Modi's leadership over the last 9 years ensured that the Indian economy emerged as a bright spot for the whole world!",covid pandemic brought several economies knees resulted negative growth pm modis leadership last years ensured indian economy emerged bright spot whole world,Positive,0.2023
2023-06-12 04:40:00+00:00,#9YearsOfEconomicReforms A higher degree of automation and a robust GST network has facilitated the generation of over 300 crore e-way bills – another example of the many reforms by the Modi government that have performed over the last 9 years Know more: https://nm-4.com/fS3nVj,higher degree automation robust gst network facilitated generation crore eway bills – another example many reforms modi government performed last years know,Positive,0.34
2023-06-12 04:45:00+00:00,Gee Pl speaks about reducing Gas Petrol diesel prices GST on eatables and other commodities Do you Guy ever thinks that 18% GST is too much Removal of unnecessary Tolls How poor lorry drivers and owners will pay such high Tolls charges You Guys Wants to leads luxurious life style,gee pl speaks reducing gas petrol diesel prices gst eatables commodities guy ever thinks gst much removal unnecessary tolls poor lorry drivers owners pay high tolls charges guys wants leads luxurious life style,Negative,-0.6808
2023-06-12 05:04:00+00:00,This is an Awareness Video of GST Survey by CA Vishal Bhattad & VSmart Academy.,awareness video gst survey ca vishal bhattad vsmart academy,Neutral,0.0
2023-06-12 05:19:00+00:00,Since when did my personal savings come into play? Have you thought of a situation where we can have lower taxes and balanced infrastructure without huge subsidies? Problem is not spending but on a small percent of the population. VB is not transformation.,since personal savings come play thought situation lower taxes balanced infrastructure without huge subsidies problem spending small percent population vb transformation,Positive,0.127
2023-06-12 07:26:00+00:00,"Pappu Congress former F.M. not only accused but made fun of everything done by Modiji like GST, DBT,Digitalization... Still He is on 'bail'. Joke.",pappu congress former fm accused made fun everything done modiji like gst dbtdigitalization still bail joke,Positive,0.7003
2023-06-12 08:17:00+00:00,"9 years of Modi govt: Over 6x growth in MSME budget, says MSME minister Narayan Rane https://www.financialexpress.com/industry/sme/msme-eodb-9-years-of-modi-govt-over-6x-growth-in-msme-budget-says-msme-minister-narayan-rane/3121725/  via NaMo App",years modi govt x growth msme budget says msme minister narayan rane via namo app,Positive,0.3818
2023-06-12 08:49:00+00:00,Ya common salaried ppl will die by paying taxes ur GST … come up with something good tax benefits for salaried ppl .. and what infrastructure we are getting after paying so much.. worst roads no proper road or rail transports,ya common salaried ppl die paying taxes ur gst … come something good tax benefits salaried ppl infrastructure getting paying much worst roads proper road rail transports,Negative,-0.5423
2023-06-12 09:49:00+00:00,"9 years of Modi govt: Over 6x growth in MSME budget, says MSME minister Narayan Rane https://www.financialexpress.com/industry/sme/msme-eodb-9-years-of-modi-govt-over-6x-growth-in-msme-budget-says-msme-minister-narayan-rane/3121725/",years modi govt x growth msme budget says msme minister narayan rane,Positive,0.3818
2023-06-12 10:08:00+00:00,"The extraordinary achievements of the Indian economy over the last #9YearsofEconomicReforms stand testimony to the success of the slew of reforms by the PM Modi-led government, i.e., Modinomics. Read more about it: https://www.narendramodi.in/vikasyatra/articledetail/transformative-economic-growth/modinomics:-9-years-later-570638",extraordinary achievements indian economy last stand testimony success slew reforms pm modiled government ie modinomics read,Positive,0.5719
2023-06-12 10:09:00+00:00,"Absolutely agree with him, @Swamy39 has been vocal on this since a long time, why even have personal income tax. Companies are already paying taxes for generating employment, every citizen is further paying GST, etc. each time they buy a product or service, tax on travel, etc",absolutely agree vocal since long time even personal income tax companies already paying taxes generating employment every citizen paying gst etc time buy product service tax travel etc,Positive,0.4201
2023-06-12 10:15:00+00:00,"U says record collection in GST. Yes, U have taxed for every thing. It is pity to see U are even charging express charges for ordinary passenger train. This is the way U R doing in GST also. Ashamed of you in seeing your advert.",u says record collection gst yes u taxed every thing pity see u even charging express charges ordinary passenger train way u r gst also ashamed seeing advert,Negative,-0.5719
2023-06-12 10:29:00+00:00,Personal experience for the Trust creation tactic Ma'am 😅 Also shared economic times article. Will find a case law for you to put this argument to rest.   The 50-60% growth is based on a survey source. I realise that surveys are based on a small sample size. I could conduct a survey on my 4Mn audience if you'd like me to 🙂,personal experience trust creation tactic maam 😅 also shared economic times article find case law put argument rest growth based survey source realise surveys based small sample size could conduct survey mn audience youd like 🙂,Positive,0.9275
2023-06-12 11:36:00+00:00,Fact of the decate..  Indian economy before 2014..  Indian economy after 2014 😂.. #IndianEconomy #BJPFailsIndia @Congress4TS,fact decate indian economy indian economy 😂,Positive,0.4404
2023-06-12 12:57:00+00:00,"Ofcourse sir please!  #9YearsOfEconomicReforms By investing in India's growth over the last 9 years, the Modi government has ensured an upward trajectory for Indian economy across the upcoming decade.  Know more: https://nm-4.com/fS3nVj  via NaMo App",ofcourse sir please investing indias growth last years modi government ensured upward trajectory indian economy across upcoming decade know via namo app,Positive,0.5994
2023-06-12 14:05:00+00:00,@nsitharaman @FinMinIndia Is there any circular issued by GSTN seeking physical submission of documents for GST refund application to be done to Nodal officers ? Why are they asking for date of payment to creditors in GST Refund application? #Harrasement #GST,circular issued gstn seeking physical submission documents gst refund application done nodal officers asking date payment creditors gst refund application,Neutral,0.0
2023-06-12 14:56:00+00:00,"In Pre filled GST returns provisions to be made to record Actual Input , Out Put , RCM & Import Turnover as Per Books of Accounts . Subsequently As Per 2A or 2B & R1 as the case may be with editing provisions.",pre filled gst returns provisions made record actual input put rcm import turnover per books accounts subsequently per b r case may editing provisions,Neutral,0.0
2023-06-12 16:09:00+00:00,#ICYMI🇮🇶 #Iraq's parliament on Monday approved record public spending for this year to help improve worn-out infrastructure & services. The planned expenditure will widen the oil-dependent country's budget deficit unless oil prices significantly increase. https://www.argusmedia.com/en/news/2458537-iraq-approves-record-spending-based-on-70bl-oil,🇮🇶 parliament monday approved record public spending year help improve wornout infrastructure services planned expenditure widen oildependent countrys budget deficit unless oil prices significantly increase,Positive,0.7906
2023-06-12 17:09:00+00:00,"#9YearsOfGaribKalyan With PM Modi at the helm, the budget for rural development has increased from Rs. 90 crore in 2015-16 to Rs. 238 crore for 2023-24, almost three times of what it was before! #9YearsOfGaribKalyan   To know more, visit: https://nm-4.com/U6581S    via NaMo App",pm modi helm budget rural development increased rs crore rs crore almost three times know visit via namo app,Positive,0.2732
2023-06-12 17:40:00+00:00,"Railway budget was tabled sometime in Feb 23. In the aftermath of a ghastly accident, a puff piece miraculously appears praising the humungous spends on safety. Of course nothing on VB profitability and how it is going to subsidise trains used by normal people. Jingle bells!",railway budget tabled sometime feb aftermath ghastly accident puff piece miraculously appears praising humungous spends safety course nothing vb profitability going subsidise trains used normal people jingle bells,Positive,0.3369
2023-06-13 00:08:00+00:00,"3 Best budget Smartphones under ₹15,000 https://www.techxgadgets.in/2023/06/3-best-budget-smartphones-under-15000.html",best budget smartphones ₹,Positive,0.6369
2023-06-13 00:38:00+00:00,Please keep Kerala out of this. They hardly pay any GST & there are no industries or jobs in that state. Only industry they have is smuggling gold.,please keep kerala hardly pay gst industries jobs state industry smuggling gold,Negative,-0.228
2023-06-13 02:21:00+00:00,"Rs 10,000 cr GST fraud: SIM retailer who stole thumb impressions, 3 others held | Noida News - Times of India - Verification of docs like Aadhar,Voter & Pan Cards,Pasprts,Driving Licence,etc must be done frm sorce & made compulsry for all rec points like bnks,ROC,GST,IT,SIM,etc.",rs cr gst fraud sim retailer stole thumb impressions others held noida news times india verification docs like aadharvoter pan cardspasprtsdriving licenceetc must done frm sorce made compulsry rec points like bnksrocgstitsimetc,Positive,0.2732
2023-06-13 02:45:00+00:00,@stufflistings #stufflistingsarmy Then also very very out of the budget 🙄 😒,also budget 🙄 😒,Neutral,0.0
2023-06-13 03:04:00+00:00,They bought Tchou(80M) - Casemerio sold(60M) last summer with no other significant incomings. They have all their last 2 windows budget when they won the double. They have been waiting for this moment. Moreover Benzema Asensio Hazard etc all gone to free up nearly 70M.,bought tchoum casemerio soldm last summer significant incomings last windows budget double waiting moment moreover benzema asensio hazard etc gone free nearly,Positive,0.6249
2023-06-13 03:14:00+00:00,"With a budget of Rs.6600 crore for 2022-26, the PM-DevINE initiative is giving new impetus to the growth and development of Northeast India #9YearsOfNorthEastProsperity @BJPMahilaMorcha @bjpNabadwipZone",budget rs crore pmdevine initiative giving new impetus growth development northeast india,Positive,0.6124
2023-06-13 03:16:00+00:00,"The ITR filing due date for FY 2022-23 (AY 2023-24) is 31st July 2023. ITR filing on the due date is essential to comply with tax laws, avoid penalties, claim timely filing to stay in line with regulatory  For More details or income tax return  Whats or call 9676043015/8919232411",itr filing due date fy ay st july itr filing due date essential comply tax laws avoid penalties claim timely filing stay line regulatory details income tax return whats call,Negative,-0.296
2023-06-13 03:17:00+00:00,"Indian economy in sweet spot,only worry global uncertainties,says CEA @NewIndianXpress @xpresskerala @shibasahu2012 @sooraj_TNIE @pendown @MSKiranPrakash",indian economy sweet spotonly worry global uncertaintiessays cea,Neutral,0.0258
2023-06-13 03:20:00+00:00,"Firstly, over 60% GST already comes to the states. They get property taxes, excise on liquor/fuel. Various other taxes like entertainment etc. Central funds are spent on people, so more populated states will get more. States mismanage funds to a large extent. That is the issue..",firstly gst already comes states get property taxes excise liquorfuel various taxes like entertainment etc central funds spent people populated states get states mismanage funds large extent issue,Positive,0.6486
2023-06-13 03:21:00+00:00,It's a question of who begs hardest for subsidies. Fire temples and Gurudwaras do not get any subsidies.,question begs hardest subsidies fire temples gurudwaras get subsidies,Negative,-0.34
2023-06-13 03:39:00+00:00,New Video on Input Tax Credit- ITC Basic  https://piped.video/yEVaJ2WaJ5A #gst #advocate #taxadvocate #taxconsultants #gstindia #ITC,new video input tax credit itc basic,Positive,0.3818
2023-06-13 03:41:00+00:00,What today's young want ie free education up to graduation as well as  every taluka of country  must have one engineering college for poor students how can't pay heafty fees.AS EVERY MONTH GST enhanced by 10%. Expect your self no body can take this decision.,todays young want ie free education graduation well every taluka country must one engineering college poor students cant pay heafty feesas every month gst enhanced expect self body take decision,Positive,0.4397
2023-06-13 04:04:00+00:00,"Maharashtra, Karnataka and Tamilnadu contribute the top 3 GST and what we receive in return?  Why this step motherly treatment? Obviously the Infra and development will be affected..   @PMOIndia @CMofKarnataka",maharashtra karnataka tamilnadu contribute top gst receive return step motherly treatment obviously infra development affected,Positive,0.0516
2023-06-13 04:05:00+00:00,Tired of searching property services within budget?  Contact Ganga Infratech and Builder & get solution. #imperialtown #imperialtownphase3 #gangainfratechandbuilder #gangainfratech #realestate #newhome #dreamhome #investor #luxuryrealestate #luxuryliving #broker #openhouse #homes,tired searching property services within budget contact ganga infratech builder get solution,Negative,-0.1531
2023-06-13 04:23:00+00:00,Dear modiji pls petrol and diesel bring under the GST because the state govt to stop the free kupans,dear modiji pls petrol diesel bring gst state govt stop free kupans,Positive,0.6124
2023-06-13 04:58:00+00:00,Yes he will only do for Salaar too. KRG is Hombale Parental Company Big budget movies will be done in Hombale production & other normal budget movies will be done by KRG production,yes salaar krg hombale parental company big budget movies done hombale production normal budget movies done krg production,Positive,0.4019
2023-06-13 05:04:00+00:00,"In @TOIIndiaNews today.  ""Outpatient medical treatment for substance use disorders is NOT exempt from GST but 'mental health services' are!""  Is this discrimination? Have I understood correctly? Experts like @netshrink , @SMahashur , @CMHLPIndia may please opine.",today outpatient medical treatment substance use disorders exempt gst mental health services discrimination understood correctly experts like may please opine,Positive,0.6369
2023-06-13 05:05:00+00:00,Officially India's GDP - 3.76 Trillion   #IndianGDP #GDP #IndianEconomy,officially indias gdp trillion,Neutral,0.0
2023-06-13 05:42:00+00:00,"#9YearsOfNorthEastProsperity With a budget of Rs.6600 crore for 2022-26, the PM-DevINE initiative is giving new impetus to the growth and development of Northeast India  Know more: https://nm-4.com/4EJlrF  via NaMo App",budget rs crore pmdevine initiative giving new impetus growth development northeast india know via namo app,Positive,0.6124
2023-06-13 05:44:00+00:00,#9YearsOfNorthEastProsperity North East Budget Outlays Accelerated nearly 3 times via NaMo App,north east budget outlays accelerated nearly times via namo app,Neutral,0.0
2023-06-13 06:09:00+00:00,Yes sir. Near the municipality office along thr GST Road on the municipality road,yes sir near municipality office along thr gst road municipality road,Positive,0.4019
2023-06-13 06:23:00+00:00,It's not my PC. I had to work within a budget for a client. Can't just put in the latest and greatest in every PC... Besides 12th/ 13th gen Intel is still much better value vs Ryzen 7000 series atm.,pc work within budget client cant put latest greatest every pc besides th th gen intel still much better value vs ryzen series atm,Positive,0.234
2023-06-13 06:25:00+00:00,"Do we have to sit for hunger strike now for our basic human rights of shelter . As part of middle class we are most oppressed as poor get all free subsidies and rich get insolvency, billion of rupee are given to rich from our tax payers monies. Let's think about it",sit hunger strike basic human rights shelter part middle class oppressed poor get free subsidies rich get insolvency billion rupee given rich tax payers monies lets think,Positive,0.4215
2023-06-13 06:35:00+00:00,Grace Interiors Readymade cement sheet for cupboards  Give a new look to your Home In your Budget Book your free consultation: +91-9848137195 #homedecor #woodwork #3dwallpaper #windowblinds #painting #fallcelling #modularkitchen #cupboarddesign #wardrobedesign #kitchendecor,grace interiors readymade cement sheet cupboards give new look home budget book free consultation,Positive,0.7269
2023-06-13 06:41:00+00:00,"If the whole world's eggs and chicken prices high, let it be cos subsidising doesn't work as producers shall cheat on subsidy and smuggling out occur therefore let market determine the price and authority import if speculation occur. Subsidies B40 by banking into their accounts.",whole worlds eggs chicken prices high let cos subsidising doesnt work producers shall cheat subsidy smuggling occur therefore let market determine price authority import speculation occur subsidies b banking accounts,Negative,-0.7003
2023-06-13 06:51:00+00:00,"The budget for the next financial year unveiled by Ishaq Dar will set up the country's collapsing economy stuck in an impassable rut for another year of stagflation marked by depressed growth, high inflation, and greater and faster debt accumulation. https://www.dawn.com/news/1759314",budget next financial year unveiled ishaq dar set countrys collapsing economy stuck impassable rut another year stagflation marked depressed growth high inflation greater faster debt accumulation,Negative,-0.5994
2023-06-13 06:52:00+00:00,Dar's budget and his fiscally irresponsible spending plans are all about politics — more precisely about elections — rather than dealing with multiple longstanding structural economic challenges. His budget speech was revealing not for what he said but for what he didn't say.,dars budget fiscally irresponsible spending plans politics — precisely elections — rather dealing multiple longstanding structural economic challenges budget speech revealing said didnt say,Negative,-0.3818
2023-06-13 07:00:00+00:00,"The Indian economy has increased in recent years, creating new opportunities for women in the workforce. In 1991, only 10% of women were employed outside the home. Today, that number has increased to 27%.  Proud of you, mam.",indian economy increased recent years creating new opportunities women workforce women employed outside home today number increased proud mam,Positive,0.886
2023-06-13 07:22:00+00:00,Food stall back with its regular customers blocking part of road illegally. Not paying any kind of tax or gst. Total profitable business.. @mybmc @mybmcWardA,food stall back regular customers blocking part road illegally paying kind tax gst total profitable business,Positive,0.4927
2023-06-13 07:45:00+00:00,"Dear @askGST_Goi, I would like to bring to your attention the issue of my new registration not being considered by the GST department. I have followed the necessary procedures, but my application seems to be overlooked. @Infosys_GSTN",dear would like bring attention issue new registration considered gst department followed necessary procedures application seems overlooked,Positive,0.6124
2023-06-13 07:55:00+00:00,"B'cos,we aren't promoting numerous places of interest,with gusto.Tourism budget is low. Commn n transport,still big concern.Overseas agents r not involved to promote our country,like other countries,who vigorously promote their agenda. Domestic tourism needs focused attention.",bcoswe arent promoting numerous places interestwith gustotourism budget low commn n transportstill big concernoverseas agents r involved promote countrylike countrieswho vigorously promote agenda domestic tourism needs focused attention,Positive,0.6237
2023-06-13 07:55:00+00:00,Sindh Chief Minister Syed Murad Ali Shah addresses the post-budget press conference at the Sindh Assembly building.  Revenue Minister Honourable Makhdoom Mehboob Zaman Sain Also Attended Post Budget Press Conference @zaman_makhdoom @MakhdoomMehboob @BBhuttoZardari,sindh chief minister syed murad ali shah addresses postbudget press conference sindh assembly building revenue minister honourable makhdoom mehboob zaman sain also attended post budget press conference,Positive,0.4767
2023-06-13 08:09:00+00:00,"Arcadia Building, #NarimanPoint, 250sq Ft Semi Furnished Budget Office #OfficeSpace #ForRent #Mumbai #Commercial #Property prpt.in/P45324103",arcadia building sq ft semi furnished budget office prptinp,Neutral,0.0
2023-06-13 08:19:00+00:00,#AskSonu || Tips for decorating on a budget- Steps to follow,tips decorating budget steps follow,Neutral,0.0
2023-06-13 08:23:00+00:00,"No like seriously that's a constant feature in all budgets and everybody knows this. What specifically makes this one exceptionally bad was my question, i.e. if you had any specifics identified.",like seriously thats constant feature budgets everybody knows specifically makes one exceptionally bad question ie specifics identified,Negative,-0.4576
2023-06-13 08:38:00+00:00,"#Adipurush FREE ticket approx calculation.   Even if we consider a bigger figure of 1,50,000 free tickets with an average ticket price ₹200.  It would just add ₹3 cr to the overall gross Box Office collection.  Hence, ₹3cr is not a big deal for a film of ₹5️⃣0️⃣0️⃣ cr budget.",free ticket approx calculation even consider bigger figure free tickets average ticket price ₹ would add ₹ cr overall gross box office collection hence ₹cr big deal film ₹️⃣️⃣️⃣ cr budget,Positive,0.5423
2023-06-13 09:02:00+00:00,"#hack for #travelwebsites like @GoibiboSupport and @makemytrip . Add a random #GST number while booking and they will reverse the service charge automatically! If not, you pay service charge plus gst on it.",like add random number booking reverse service charge automatically pay service charge plus gst,Positive,0.34
2023-06-13 09:33:00+00:00,"THE PDM coalition may have failed to set a direction for the flailing economy in its rather unimaginative second budget, but trade and industry leaders have been quite clear about how they believe Pakistan can chart a way out of its present crisis. Dawn",pdm coalition may failed set direction flailing economy rather unimaginative second budget trade industry leaders quite clear believe pakistan chart way present crisis dawn,Negative,-0.6712
2023-06-13 10:11:00+00:00,Income tax portal and mca portal having issues !!,income tax portal mca portal issues,Neutral,0.0
2023-06-13 10:50:00+00:00,"ILLUSTRATIONS   Income Tax Course training link👉- https://www.bpaeducators.com/income-tax/  for download of Budget 2023, highlights click on the link -https://www.bpaeducators.com/important-information/ BPA Community👉 :- https://www.facebook.com/groups/bpamastery Instagram👉:- https://www.instagram.com/bpaeducator/ Facebook👉:- https://www.facebook.com/bpaeducator.",illustrations income tax course training link👉 download budget highlights click link bpa community👉 instagram👉 facebook👉,Neutral,0.0
2023-06-13 11:06:00+00:00,Don't miss to come to Salalah during the Khareef season this year! We create unforgettable experiences for all budgets ☁️💚 contact us now on +968 9244 4495 📲 we speak English and Arabic 😊 #oman #salalah #dhofar #khareef #خريف #خريف_صلاله_2023 #صلاله #عُمان #عمان #صلالة,dont miss come salalah khareef season year create unforgettable experiences budgets ☁️💚 contact us 📲 speak english arabic 😊 ُمان,Positive,0.9143
2023-06-13 11:07:00+00:00,"GST TAXPAYERS   Income Tax Course training link👉- https://www.bpaeducators.com/income-tax/  for download of Budget 2023, highlights click on the link -https://www.bpaeducators.com/important-information/ BPA Community👉 :- https://www.facebook.com/groups/bpamastery Instagram👉:- https://www.instagram.com/bpaeducator/ Facebook👉:- https://www.facebook.com/bpaeducator.",gst taxpayers income tax course training link👉 download budget highlights click link bpa community👉 instagram👉 facebook👉,Neutral,0.0
2023-06-13 11:22:00+00:00,"On your visit to #Goa, don't miss trying the amazing bakery delicacies at 31de Janeiro.  This hidden #bakery is located at old Portuguese lane and serves best pastries  I tried Rum & Cherry pastry & Portuguese Pudding 🍮 😋   Budget friendly & authentic bakery for #pastry lovers",visit dont miss trying amazing bakery delicacies de janeiro hidden located old portuguese lane serves best pastries tried rum cherry pastry portuguese pudding 🍮 😋 budget friendly authentic bakery lovers,Positive,0.847
2023-06-13 11:57:00+00:00,We are living only on taxes and our share of GST. What value additions are being done or new income revenue generated Avenues @BJP4UK @BJP4India @BJYM . I love my state but hate the direction it is on,living taxes share gst value additions done new income revenue generated avenues love state hate direction,Positive,0.6249
